"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2016,2,"NK","Spirit Air Lines","DEN","Denver, CO: Denver International",290.00,82.00,15.74,0.00,54.43,0.00,11.83,17.00,0.00,5113.00,1061.00,0.00,3239.00,0.00,813.00,
2016,2,"OO","SkyWest Airlines Inc.","DEN","Denver, CO: Denver International",3905.00,412.00,111.74,12.24,106.25,0.00,181.77,152.00,2.00,30432.00,11621.00,786.00,4787.00,0.00,13238.00,
2016,2,"UA","United Air Lines Inc.","DEN","Denver, CO: Denver International",4392.00,338.00,150.68,20.91,53.96,0.00,112.45,78.00,1.00,27079.00,12697.00,2112.00,2359.00,0.00,9911.00,
2016,2,"WN","Southwest Airlines Co.","DEN","Denver, CO: Denver International",4731.00,387.00,123.17,23.33,73.99,2.25,164.25,57.00,5.00,18907.00,6757.00,1564.00,2504.00,143.00,7939.00,
2016,3,"AA","American Airlines Inc.","DEN","Denver, CO: Denver International",905.00,192.00,60.02,4.45,59.25,0.00,68.28,30.00,1.00,10260.00,3264.00,330.00,2166.00,0.00,4500.00,
2016,3,"AS","Alaska Airlines Inc.","DEN","Denver, CO: Denver International",133.00,20.00,6.41,0.00,11.21,0.00,2.38,4.00,1.00,840.00,361.00,0.00,412.00,0.00,67.00,
2016,3,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",89.00,25.00,11.96,0.00,4.91,0.86,7.27,4.00,0.00,1403.00,668.00,0.00,147.00,63.00,525.00,
2016,3,"DL","Delta Air Lines Inc.","DEN","Denver, CO: Denver International",823.00,110.00,38.75,2.97,44.92,0.00,23.36,24.00,4.00,6162.00,3074.00,113.00,1819.00,0.00,1156.00,
2016,3,"F9","Frontier Airlines Inc.","DEN","Denver, CO: Denver International",1744.00,306.00,52.61,3.32,88.39,0.00,161.69,72.00,6.00,25567.00,5588.00,197.00,4873.00,0.00,14909.00,
2016,3,"NK","Spirit Air Lines","DEN","Denver, CO: Denver International",310.00,115.00,1.73,0.00,110.51,0.00,2.77,12.00,0.00,6757.00,344.00,0.00,6174.00,0.00,239.00,
2016,3,"OO","SkyWest Airlines Inc.","DEN","Denver, CO: Denver International",4494.00,783.00,157.55,12.57,246.01,3.49,363.37,215.00,4.00,50145.00,16874.00,1890.00,10304.00,145.00,20932.00,
2016,3,"UA","United Air Lines Inc.","DEN","Denver, CO: Denver International",5135.00,717.00,220.31,19.34,222.66,0.00,254.70,187.00,13.00,50019.00,16792.00,1325.00,9182.00,0.00,22720.00,
2016,3,"VX","Virgin America","DEN","Denver, CO: Denver International",48.00,6.00,1.36,0.00,1.76,0.00,2.88,3.00,0.00,412.00,34.00,0.00,63.00,0.00,315.00,
2016,3,"WN","Southwest Airlines Co.","DEN","Denver, CO: Denver International",5423.00,821.00,206.51,64.97,199.24,1.43,348.85,185.00,46.00,37033.00,10054.00,3757.00,7203.00,35.00,15984.00,
2016,4,"AA","American Airlines Inc.","DEN","Denver, CO: Denver International",833.00,146.00,47.80,4.01,55.48,0.71,38.01,25.00,1.00,6822.00,2485.00,333.00,1751.00,34.00,2219.00,
2016,4,"AS","Alaska Airlines Inc.","DEN","Denver, CO: Denver International",137.00,21.00,6.18,0.00,8.10,0.00,6.71,0.00,0.00,665.00,271.00,0.00,201.00,0.00,193.00,
2016,4,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",85.00,15.00,7.01,0.09,3.12,0.00,4.77,3.00,0.00,918.00,356.00,12.00,127.00,0.00,423.00,
2016,4,"DL","Delta Air Lines Inc.","DEN","Denver, CO: Denver International",744.00,70.00,25.73,0.47,30.49,0.00,13.31,0.00,2.00,3172.00,1703.00,7.00,823.00,0.00,639.00,
2016,4,"F9","Frontier Airlines Inc.","DEN","Denver, CO: Denver International",1716.00,194.00,32.80,0.98,79.79,0.00,80.43,12.00,1.00,12480.00,2852.00,62.00,3060.00,0.00,6506.00,
2016,4,"NK","Spirit Air Lines","DEN","Denver, CO: Denver International",374.00,94.00,14.09,3.74,54.01,0.39,21.77,11.00,0.00,4200.00,774.00,167.00,2009.00,15.00,1235.00,
2016,4,"OO","SkyWest Airlines Inc.","DEN","Denver, CO: Denver International",4248.00,519.00,115.17,14.71,164.81,0.00,224.31,212.00,11.00,33410.00,12773.00,1510.00,5285.00,0.00,13842.00,
2016,4,"UA","United Air Lines Inc.","DEN","Denver, CO: Denver International",4543.00,442.00,162.74,8.88,106.26,0.00,164.12,177.00,6.00,33273.00,13961.00,625.00,3786.00,0.00,14901.00,
2016,4,"VX","Virgin America","DEN","Denver, CO: Denver International",85.00,14.00,4.31,0.05,4.32,0.00,5.33,2.00,0.00,599.00,247.00,2.00,114.00,0.00,236.00,
2016,4,"WN","Southwest Airlines Co.","DEN","Denver, CO: Denver International",5273.00,847.00,233.07,22.30,196.15,0.48,395.00,109.00,11.00,38512.00,10234.00,1318.00,6879.00,13.00,20068.00,
2016,5,"AA","American Airlines Inc.","DEN","Denver, CO: Denver International",901.00,203.00,66.56,14.96,64.44,0.63,56.41,6.00,5.00,12464.00,3836.00,1695.00,2770.00,27.00,4136.00,
2016,5,"AS","Alaska Airlines Inc.","DEN","Denver, CO: Denver International",142.00,26.00,6.06,0.00,18.18,0.00,1.76,0.00,0.00,797.00,275.00,0.00,469.00,0.00,53.00,
2016,5,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",88.00,12.00,4.69,0.00,2.38,0.00,4.92,0.00,0.00,536.00,269.00,0.00,66.00,0.00,201.00,
2016,5,"DL","Delta Air Lines Inc.","DEN","Denver, CO: Denver International",809.00,116.00,36.11,4.87,48.04,0.00,26.98,0.00,7.00,5673.00,1989.00,173.00,1875.00,0.00,1636.00,
2016,5,"F9","Frontier Airlines Inc.","DEN","Denver, CO: Denver International",1883.00,396.00,68.54,4.79,182.34,0.00,140.32,3.00,5.00,28852.00,5133.00,411.00,9084.00,0.00,14224.00,
2016,5,"NK","Spirit Air Lines","DEN","Denver, CO: Denver International",434.00,92.00,14.04,1.84,53.45,0.00,22.68,7.00,2.00,5676.00,656.00,171.00,3131.00,0.00,1718.00,
2016,5,"OO","SkyWest Airlines Inc.","DEN","Denver, CO: Denver International",4452.00,628.00,111.70,20.64,286.01,1.48,208.17,30.00,46.00,43796.00,11918.00,2009.00,13895.00,31.00,15943.00,
2016,5,"UA","United Air Lines Inc.","DEN","Denver, CO: Denver International",4831.00,614.00,202.63,13.60,219.67,0.00,178.10,17.00,43.00,42788.00,14400.00,1136.00,9644.00,0.00,17608.00,
2016,5,"VX","Virgin America","DEN","Denver, CO: Denver International",88.00,16.00,2.82,1.13,0.78,0.00,11.27,0.00,0.00,768.00,96.00,95.00,21.00,0.00,556.00,
2016,5,"WN","Southwest Airlines Co.","DEN","Denver, CO: Denver International",5415.00,1009.00,232.88,72.09,290.34,0.98,412.72,10.00,50.00,51227.00,11431.00,6220.00,11870.00,26.00,21680.00,
2016,6,"AA","American Airlines Inc.","DEN","Denver, CO: Denver International",966.00,321.00,95.25,13.03,97.63,0.67,114.42,11.00,11.00,21483.00,6346.00,1755.00,4538.00,25.00,8819.00,
2016,6,"AS","Alaska Airlines Inc.","DEN","Denver, CO: Denver International",174.00,35.00,10.68,0.12,14.28,0.00,9.93,0.00,1.00,1484.00,496.00,9.00,484.00,0.00,495.00,
2016,6,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",101.00,33.00,12.99,0.00,10.90,0.39,8.72,0.00,0.00,1887.00,754.00,0.00,471.00,26.00,636.00,
2016,6,"DL","Delta Air Lines Inc.","DEN","Denver, CO: Denver International",808.00,163.00,58.82,5.96,54.86,0.00,43.35,0.00,8.00,10695.00,4305.00,539.00,2648.00,0.00,3203.00,
2016,6,"F9","Frontier Airlines Inc.","DEN","Denver, CO: Denver International",1915.00,506.00,78.02,2.93,287.13,0.00,137.92,1.00,11.00,30535.00,4716.00,152.00,14235.00,0.00,11432.00,
2016,6,"NK","Spirit Air Lines","DEN","Denver, CO: Denver International",420.00,98.00,22.32,1.28,47.19,0.00,27.20,11.00,3.00,5065.00,998.00,104.00,2417.00,0.00,1546.00,
2016,6,"OO","SkyWest Airlines Inc.","DEN","Denver, CO: Denver International",4621.00,602.00,151.12,22.89,204.12,1.11,222.76,85.00,69.00,49757.00,20438.00,2318.00,10179.00,29.00,16793.00,
2016,6,"UA","United Air Lines Inc.","DEN","Denver, CO: Denver International",4957.00,705.00,201.98,28.96,242.58,0.00,231.49,35.00,63.00,49896.00,14818.00,3028.00,11641.00,0.00,20409.00,
2016,6,"VX","Virgin America","DEN","Denver, CO: Denver International",86.00,18.00,6.71,0.24,2.85,0.00,8.20,3.00,0.00,814.00,365.00,12.00,112.00,0.00,325.00,
2016,6,"WN","Southwest Airlines Co.","DEN","Denver, CO: Denver International",5698.00,1153.00,325.29,69.15,236.94,1.89,519.73,116.00,100.00,68190.00,16868.00,6806.00,12693.00,196.00,31627.00,
2016,7,"AA","American Airlines Inc.","DEN","Denver, CO: Denver International",998.00,368.00,115.63,13.75,114.45,0.52,123.65,12.00,3.00,22760.00,7514.00,1451.00,4764.00,25.00,9006.00,
2016,7,"AS","Alaska Airlines Inc.","DEN","Denver, CO: Denver International",185.00,12.00,6.27,0.00,4.05,0.00,1.68,0.00,3.00,439.00,276.00,0.00,126.00,0.00,37.00,
2016,7,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",119.00,54.00,16.86,0.57,12.51,0.19,23.87,1.00,0.00,2930.00,1131.00,62.00,441.00,12.00,1284.00,
2016,7,"DL","Delta Air Lines Inc.","DEN","Denver, CO: Denver International",778.00,166.00,60.92,7.19,52.41,0.00,45.48,2.00,3.00,13481.00,5026.00,1508.00,2211.00,0.00,4736.00,
2016,7,"F9","Frontier Airlines Inc.","DEN","Denver, CO: Denver International",2125.00,832.00,124.80,6.82,442.44,0.00,257.94,5.00,4.00,57232.00,9378.00,616.00,21730.00,0.00,25508.00,
2016,7,"NK","Spirit Air Lines","DEN","Denver, CO: Denver International",434.00,89.00,6.59,1.68,73.50,0.00,7.23,5.00,2.00,5135.00,383.00,98.00,4139.00,0.00,515.00,
2016,7,"OO","SkyWest Airlines Inc.","DEN","Denver, CO: Denver International",5205.00,737.00,172.26,25.46,250.95,1.13,287.21,16.00,36.00,51343.00,18812.00,1843.00,10601.00,18.00,20069.00,
2016,7,"UA","United Air Lines Inc.","DEN","Denver, CO: Denver International",5078.00,747.00,251.36,43.38,226.99,0.00,225.28,35.00,38.00,53899.00,17084.00,4415.00,10089.00,0.00,22311.00,
2016,7,"VX","Virgin America","DEN","Denver, CO: Denver International",87.00,12.00,1.06,1.36,0.00,0.00,9.58,0.00,0.00,755.00,81.00,61.00,0.00,0.00,613.00,
2016,7,"WN","Southwest Airlines Co.","DEN","Denver, CO: Denver International",5887.00,1363.00,403.71,65.72,224.07,3.00,666.51,147.00,57.00,84184.00,25020.00,5638.00,9526.00,79.00,43921.00,
2016,8,"AA","American Airlines Inc.","DEN","Denver, CO: Denver International",966.00,256.00,96.79,14.40,57.62,0.00,87.19,18.00,3.00,16231.00,6431.00,1260.00,2240.00,0.00,6300.00,
2016,8,"AS","Alaska Airlines Inc.","DEN","Denver, CO: Denver International",192.00,28.00,9.20,0.74,11.68,0.00,6.38,0.00,0.00,946.00,379.00,14.00,304.00,0.00,249.00,
2016,8,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",105.00,37.00,14.04,0.68,7.10,0.51,14.67,1.00,0.00,2264.00,821.00,51.00,360.00,32.00,1000.00,
2016,8,"DL","Delta Air Lines Inc.","DEN","Denver, CO: Denver International",778.00,148.00,56.21,3.78,37.41,0.00,50.60,15.00,3.00,13806.00,6334.00,224.00,1495.00,0.00,5753.00,
2016,8,"F9","Frontier Airlines Inc.","DEN","Denver, CO: Denver International",2108.00,745.00,129.65,5.91,384.84,0.00,224.60,14.00,0.00,44869.00,7262.00,668.00,16729.00,0.00,20210.00,
2016,8,"NK","Spirit Air Lines","DEN","Denver, CO: Denver International",434.00,116.00,15.44,1.06,82.16,0.00,17.35,4.00,1.00,7747.00,851.00,188.00,5258.00,0.00,1450.00,
2016,8,"OO","SkyWest Airlines Inc.","DEN","Denver, CO: Denver International",5079.00,736.00,149.62,26.79,235.87,0.95,322.77,18.00,49.00,56961.00,20431.00,2148.00,11001.00,19.00,23362.00,
2016,8,"UA","United Air Lines Inc.","DEN","Denver, CO: Denver International",5262.00,691.00,246.17,34.96,192.90,0.00,216.96,27.00,29.00,45847.00,16717.00,2500.00,7549.00,0.00,19081.00,
2016,8,"VX","Virgin America","DEN","Denver, CO: Denver International",89.00,22.00,1.98,2.25,1.61,0.00,16.16,0.00,1.00,894.00,62.00,63.00,51.00,0.00,718.00,
2016,8,"WN","Southwest Airlines Co.","DEN","Denver, CO: Denver International",5853.00,1052.00,274.31,74.34,274.37,0.94,428.05,4.00,35.00,51901.00,13751.00,4985.00,10297.00,18.00,22850.00,
2016,9,"AA","American Airlines Inc.","DEN","Denver, CO: Denver International",867.00,134.00,43.72,10.11,38.90,0.00,41.28,0.00,0.00,6904.00,2277.00,572.00,1561.00,0.00,2494.00,
2016,9,"AS","Alaska Airlines Inc.","DEN","Denver, CO: Denver International",120.00,8.00,4.65,0.00,2.96,0.00,0.39,0.00,0.00,609.00,496.00,0.00,106.00,0.00,7.00,
2016,9,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",87.00,19.00,4.51,0.67,4.94,0.00,8.87,0.00,0.00,1073.00,151.00,43.00,151.00,0.00,728.00,
2016,9,"DL","Delta Air Lines Inc.","DEN","Denver, CO: Denver International",817.00,83.00,29.67,3.84,30.20,0.00,19.30,0.00,0.00,4580.00,1652.00,235.00,1049.00,0.00,1644.00,
2016,9,"F9","Frontier Airlines Inc.","DEN","Denver, CO: Denver International",2062.00,672.00,79.99,2.93,334.91,0.00,254.17,12.00,0.00,44038.00,6794.00,182.00,14379.00,0.00,22683.00,
2016,9,"NK","Spirit Air Lines","DEN","Denver, CO: Denver International",379.00,38.00,1.30,0.00,35.30,0.00,1.40,1.00,0.00,2337.00,23.00,0.00,2288.00,0.00,26.00,
2016,9,"OO","SkyWest Airlines Inc.","DEN","Denver, CO: Denver International",4161.00,380.00,93.09,14.20,128.51,0.00,144.20,9.00,6.00,29772.00,10396.00,1558.00,9088.00,0.00,8730.00,
2016,9,"UA","United Air Lines Inc.","DEN","Denver, CO: Denver International",5093.00,418.00,159.99,18.98,106.68,0.00,132.35,7.00,12.00,25934.00,11645.00,954.00,3762.00,0.00,9573.00,
2016,9,"VX","Virgin America","DEN","Denver, CO: Denver International",85.00,16.00,2.97,0.27,2.05,0.00,10.71,0.00,0.00,918.00,115.00,24.00,114.00,0.00,665.00,
2016,9,"WN","Southwest Airlines Co.","DEN","Denver, CO: Denver International",5594.00,660.00,187.12,16.13,156.69,0.89,299.18,5.00,8.00,27228.00,8203.00,743.00,4825.00,16.00,13441.00,
2016,10,"AA","American Airlines Inc.","DEN","Denver, CO: Denver International",838.00,124.00,40.74,0.00,31.47,0.00,51.79,3.00,2.00,6463.00,2594.00,0.00,963.00,0.00,2906.00,
2016,10,"AS","Alaska Airlines Inc.","DEN","Denver, CO: Denver International",124.00,11.00,5.23,0.00,0.99,0.00,4.78,1.00,1.00,381.00,187.00,0.00,30.00,0.00,164.00,
2016,10,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",89.00,26.00,5.06,1.57,8.70,1.51,9.16,0.00,0.00,1152.00,338.00,59.00,252.00,64.00,439.00,
2016,10,"DL","Delta Air Lines Inc.","DEN","Denver, CO: Denver International",836.00,81.00,37.21,0.50,22.13,0.00,21.16,0.00,1.00,3368.00,1963.00,23.00,546.00,0.00,836.00,
2016,10,"F9","Frontier Airlines Inc.","DEN","Denver, CO: Denver International",2015.00,420.00,73.20,3.94,191.00,0.00,151.85,12.00,0.00,24802.00,5436.00,175.00,6487.00,0.00,12704.00,
2016,10,"NK","Spirit Air Lines","DEN","Denver, CO: Denver International",379.00,43.00,4.64,0.00,33.51,0.00,4.86,3.00,0.00,2354.00,270.00,0.00,1840.00,0.00,244.00,
2016,10,"OO","SkyWest Airlines Inc.","DEN","Denver, CO: Denver International",3975.00,332.00,100.30,16.84,83.60,0.00,131.26,13.00,2.00,28455.00,13941.00,2788.00,3527.00,0.00,8199.00,
2016,10,"UA","United Air Lines Inc.","DEN","Denver, CO: Denver International",5357.00,420.00,174.25,3.29,85.36,0.00,157.10,23.00,2.00,25880.00,10371.00,125.00,2888.00,0.00,12496.00,
2016,10,"VX","Virgin America","DEN","Denver, CO: Denver International",88.00,16.00,0.58,0.00,1.00,0.00,14.42,1.00,0.00,1658.00,80.00,0.00,15.00,0.00,1563.00,
2016,10,"WN","Southwest Airlines Co.","DEN","Denver, CO: Denver International",5717.00,627.00,169.05,11.68,90.63,0.00,355.64,15.00,0.00,26722.00,7592.00,348.00,2685.00,0.00,16097.00,
2016,11,"AA","American Airlines Inc.","DEN","Denver, CO: Denver International",769.00,99.00,35.84,0.93,20.95,1.00,40.29,1.00,0.00,4581.00,1621.00,33.00,568.00,27.00,2332.00,
2016,11,"AS","Alaska Airlines Inc.","DEN","Denver, CO: Denver International",114.00,10.00,4.90,0.00,4.10,0.00,1.00,0.00,0.00,398.00,244.00,0.00,123.00,0.00,31.00,
2016,11,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",79.00,7.00,2.17,0.00,0.49,1.14,3.20,0.00,0.00,312.00,109.00,0.00,20.00,33.00,150.00,
2016,11,"DL","Delta Air Lines Inc.","DEN","Denver, CO: Denver International",672.00,63.00,24.32,3.42,14.07,0.00,21.19,0.00,1.00,4110.00,2273.00,149.00,449.00,0.00,1239.00,
2016,11,"F9","Frontier Airlines Inc.","DEN","Denver, CO: Denver International",1777.00,214.00,41.23,0.61,103.40,0.00,68.76,3.00,1.00,11673.00,2782.00,47.00,3192.00,0.00,5652.00,
2016,11,"NK","Spirit Air Lines","DEN","Denver, CO: Denver International",336.00,30.00,10.06,0.00,11.14,0.00,8.81,0.00,0.00,1879.00,1017.00,0.00,356.00,0.00,506.00,
2016,11,"OO","SkyWest Airlines Inc.","DEN","Denver, CO: Denver International",3441.00,360.00,101.97,13.95,109.77,0.00,134.32,57.00,6.00,32781.00,10822.00,3049.00,7141.00,0.00,11769.00,
2016,11,"UA","United Air Lines Inc.","DEN","Denver, CO: Denver International",4896.00,419.00,164.39,10.49,102.09,0.00,142.03,20.00,2.00,29742.00,12403.00,1261.00,4549.00,0.00,11529.00,
2016,11,"VX","Virgin America","DEN","Denver, CO: Denver International",86.00,12.00,2.00,0.00,0.30,0.00,9.70,0.00,0.00,669.00,105.00,0.00,8.00,0.00,556.00,
2016,11,"WN","Southwest Airlines Co.","DEN","Denver, CO: Denver International",5438.00,560.00,156.91,8.55,90.64,1.19,302.71,5.00,2.00,22862.00,6819.00,276.00,2615.00,29.00,13123.00,
