"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2017,9,"AA","American Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",175.00,14.00,6.02,0.00,2.51,0.00,5.47,0.00,0.00,646.00,197.00,0.00,70.00,0.00,379.00,
2017,9,"AA","American Airlines Inc.","ALB","Albany, NY: Albany International",79.00,8.00,4.37,0.00,0.77,0.00,2.86,0.00,0.00,424.00,182.00,0.00,25.00,0.00,217.00,
2017,9,"AA","American Airlines Inc.","AMA","Amarillo, TX: Rick Husband Amarillo International",30.00,5.00,2.61,0.00,0.11,0.00,2.28,0.00,0.00,228.00,89.00,0.00,11.00,0.00,128.00,
2017,9,"AA","American Airlines Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",30.00,5.00,4.39,0.00,0.33,0.00,0.28,0.00,0.00,212.00,193.00,0.00,14.00,0.00,5.00,
2017,9,"AA","American Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",889.00,113.00,45.14,3.40,30.68,0.00,33.78,39.00,4.00,6786.00,2837.00,453.00,1347.00,0.00,2149.00,
2017,9,"AA","American Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",733.00,89.00,32.85,0.09,22.73,0.00,33.33,1.00,0.00,4349.00,1637.00,4.00,990.00,0.00,1718.00,
2017,9,"AA","American Airlines Inc.","BDL","Hartford, CT: Bradley International",354.00,57.00,24.77,1.37,14.47,0.00,16.39,7.00,1.00,2937.00,1280.00,108.00,637.00,0.00,912.00,
2017,9,"AA","American Airlines Inc.","BNA","Nashville, TN: Nashville International",460.00,67.00,32.20,2.48,20.88,0.05,11.39,9.00,1.00,3303.00,1526.00,141.00,779.00,2.00,855.00,
2017,9,"AA","American Airlines Inc.","BOI","Boise, ID: Boise Air Terminal",90.00,10.00,5.31,0.00,4.27,0.00,0.42,0.00,0.00,654.00,459.00,0.00,175.00,0.00,20.00,
2017,9,"AA","American Airlines Inc.","BOS","Boston, MA: Logan International",2124.00,477.00,105.02,24.50,272.71,1.39,73.37,61.00,2.00,24691.00,4914.00,1858.00,13143.00,70.00,4706.00,
2017,9,"AA","American Airlines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",79.00,9.00,4.41,0.00,1.26,0.00,3.34,0.00,1.00,421.00,159.00,0.00,33.00,0.00,229.00,
2017,9,"AA","American Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",461.00,64.00,28.13,3.00,17.60,0.00,15.27,18.00,1.00,3795.00,1794.00,163.00,920.00,0.00,918.00,
2017,9,"AA","American Airlines Inc.","BZN","Bozeman, MT: Bozeman Yellowstone International",35.00,13.00,4.18,0.00,8.82,0.00,0.00,0.00,0.00,362.00,142.00,0.00,220.00,0.00,0.00,
2017,9,"AA","American Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",145.00,18.00,9.35,0.00,3.09,0.00,5.56,5.00,0.00,1036.00,584.00,0.00,118.00,0.00,334.00,
2017,9,"AA","American Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",266.00,30.00,16.72,0.48,8.32,0.00,4.48,2.00,0.00,1607.00,1070.00,29.00,303.00,0.00,205.00,
2017,9,"AA","American Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",8063.00,884.00,256.43,15.02,364.16,3.08,245.31,290.00,4.00,47762.00,16731.00,1590.00,12860.00,221.00,16360.00,
2017,9,"AA","American Airlines Inc.","CMH","Columbus, OH: John Glenn Columbus International",184.00,27.00,16.21,0.00,5.96,0.00,4.82,0.00,0.00,1377.00,960.00,0.00,215.00,0.00,202.00,
2017,9,"AA","American Airlines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",112.00,8.00,4.14,0.00,2.86,0.00,1.00,0.00,0.00,335.00,222.00,0.00,70.00,0.00,43.00,
2017,9,"AA","American Airlines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",60.00,6.00,4.90,0.00,0.29,0.00,0.82,0.00,0.00,273.00,240.00,0.00,8.00,0.00,25.00,
2017,9,"AA","American Airlines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",59.00,4.00,2.00,0.00,1.00,0.00,1.00,0.00,0.00,158.00,101.00,0.00,19.00,0.00,38.00,
2017,9,"AA","American Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",2040.00,307.00,78.21,15.95,106.28,0.74,105.82,115.00,3.00,15288.00,3534.00,2034.00,3666.00,29.00,6025.00,
2017,9,"AA","American Airlines Inc.","DEN","Denver, CO: Denver International",914.00,128.00,62.43,1.17,35.08,0.81,28.52,18.00,1.00,7488.00,4168.00,73.00,1232.00,17.00,1998.00,
2017,9,"AA","American Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",11392.00,1038.00,404.00,25.82,260.19,6.75,341.24,226.00,4.00,68908.00,33085.00,2235.00,7894.00,297.00,25397.00,
2017,9,"AA","American Airlines Inc.","DSM","Des Moines, IA: Des Moines International",143.00,12.00,5.21,0.00,3.46,0.00,3.33,0.00,0.00,575.00,262.00,0.00,115.00,0.00,198.00,
2017,9,"AA","American Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",483.00,65.00,24.92,2.91,19.02,0.00,18.16,24.00,1.00,3624.00,1329.00,247.00,766.00,0.00,1282.00,
2017,9,"AA","American Airlines Inc.","EGE","Eagle, CO: Eagle County Regional",30.00,4.00,1.74,0.00,0.00,0.00,2.26,0.00,1.00,458.00,62.00,0.00,0.00,0.00,396.00,
2017,9,"AA","American Airlines Inc.","ELP","El Paso, TX: El Paso International",92.00,17.00,6.22,0.51,6.65,0.00,3.62,0.00,0.00,556.00,171.00,21.00,170.00,0.00,194.00,
2017,9,"AA","American Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",609.00,171.00,36.19,1.70,111.11,0.25,21.76,18.00,1.00,10127.00,2112.00,158.00,5970.00,4.00,1883.00,
2017,9,"AA","American Airlines Inc.","FAT","Fresno, CA: Fresno Yosemite International",59.00,8.00,3.17,0.00,2.92,0.00,1.91,0.00,0.00,540.00,94.00,0.00,104.00,0.00,342.00,
2017,9,"AA","American Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",450.00,67.00,23.00,1.00,26.51,1.00,15.49,73.00,1.00,3054.00,1163.00,47.00,915.00,67.00,862.00,
2017,9,"AA","American Airlines Inc.","GEG","Spokane, WA: Spokane International",89.00,7.00,3.54,0.00,3.06,0.00,0.39,0.00,0.00,504.00,365.00,0.00,100.00,0.00,39.00,
2017,9,"AA","American Airlines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",30.00,4.00,2.98,0.00,1.02,0.00,0.00,0.00,0.00,98.00,75.00,0.00,23.00,0.00,0.00,
2017,9,"AA","American Airlines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",60.00,7.00,1.89,0.00,4.05,0.00,1.05,1.00,0.00,348.00,168.00,0.00,156.00,0.00,24.00,
2017,9,"AA","American Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",237.00,20.00,10.91,0.00,2.61,0.00,6.48,0.00,2.00,2276.00,933.00,0.00,86.00,0.00,1257.00,
2017,9,"AA","American Airlines Inc.","IAD","Washington, DC: Washington Dulles International",155.00,15.00,8.79,0.00,3.71,0.00,2.50,0.00,0.00,580.00,234.00,0.00,114.00,0.00,232.00,
2017,9,"AA","American Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",550.00,56.00,19.92,2.58,19.68,0.00,13.82,42.00,0.00,2849.00,984.00,264.00,796.00,0.00,805.00,
2017,9,"AA","American Airlines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",30.00,7.00,0.47,0.00,3.22,0.00,3.31,0.00,0.00,238.00,12.00,0.00,74.00,0.00,152.00,
2017,9,"AA","American Airlines Inc.","ILM","Wilmington, NC: Wilmington International",114.00,8.00,5.61,0.00,1.80,0.00,0.59,0.00,0.00,305.00,246.00,0.00,42.00,0.00,17.00,
2017,9,"AA","American Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",286.00,42.00,19.99,0.00,10.92,0.00,11.09,0.00,0.00,1621.00,813.00,0.00,299.00,0.00,509.00,
2017,9,"AA","American Airlines Inc.","JAC","Jackson, WY: Jackson Hole",90.00,16.00,3.79,0.00,6.10,0.00,6.11,0.00,1.00,1172.00,831.00,0.00,160.00,0.00,181.00,
2017,9,"AA","American Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",209.00,17.00,5.50,0.00,4.09,0.00,7.41,35.00,0.00,934.00,254.00,0.00,122.00,0.00,558.00,
2017,9,"AA","American Airlines Inc.","JFK","New York, NY: John F. Kennedy International",1326.00,264.00,70.46,10.62,147.15,1.35,34.41,38.00,4.00,20452.00,5623.00,2835.00,8731.00,62.00,3201.00,
2017,9,"AA","American Airlines Inc.","KOA","Kona, HI: Kona International Airport at Keahole",74.00,7.00,4.96,0.00,2.04,0.00,0.00,0.00,0.00,365.00,327.00,0.00,38.00,0.00,0.00,
2017,9,"AA","American Airlines Inc.","LAS","Las Vegas, NV: McCarran International",1154.00,160.00,52.38,2.26,70.13,0.31,34.92,16.00,3.00,8893.00,3240.00,148.00,3316.00,16.00,2173.00,
2017,9,"AA","American Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",3038.00,277.00,111.26,11.62,99.22,2.00,52.91,57.00,3.00,14560.00,6891.00,718.00,3495.00,59.00,3397.00,
2017,9,"AA","American Airlines Inc.","LBB","Lubbock, TX: Lubbock Preston Smith International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2017,9,"AA","American Airlines Inc.","LGA","New York, NY: LaGuardia",1866.00,294.00,86.20,13.25,104.78,0.00,89.77,111.00,2.00,15698.00,4379.00,1254.00,4222.00,0.00,5843.00,
2017,9,"AA","American Airlines Inc.","LIH","Lihue, HI: Lihue Airport",79.00,7.00,3.37,0.00,1.53,0.00,2.10,0.00,0.00,300.00,136.00,0.00,53.00,0.00,111.00,
2017,9,"AA","American Airlines Inc.","MCI","Kansas City, MO: Kansas City International",406.00,33.00,21.94,0.02,6.57,0.00,4.47,0.00,0.00,1513.00,951.00,2.00,185.00,0.00,375.00,
2017,9,"AA","American Airlines Inc.","MCO","Orlando, FL: Orlando International",1333.00,176.00,61.22,5.00,75.17,1.15,33.46,227.00,2.00,9014.00,3257.00,729.00,2810.00,23.00,2195.00,
2017,9,"AA","American Airlines Inc.","MDT","Harrisburg, PA: Harrisburg International",47.00,7.00,1.07,0.11,3.50,0.00,2.33,1.00,1.00,264.00,18.00,7.00,107.00,0.00,132.00,
2017,9,"AA","American Airlines Inc.","MEM","Memphis, TN: Memphis International",257.00,26.00,9.87,0.96,6.30,0.00,8.87,0.00,0.00,1274.00,423.00,48.00,214.00,0.00,589.00,
2017,9,"AA","American Airlines Inc.","MFE","Mission/McAllen/Edinburg, TX: McAllen Miller International",62.00,6.00,5.35,0.00,0.49,0.00,0.16,0.00,0.00,197.00,172.00,0.00,20.00,0.00,5.00,
2017,9,"AA","American Airlines Inc.","MIA","Miami, FL: Miami International",3869.00,460.00,137.81,6.27,198.21,3.19,114.53,948.00,14.00,28418.00,11375.00,424.00,7884.00,132.00,8603.00,
2017,9,"AA","American Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",152.00,23.00,14.62,0.00,2.97,0.00,5.41,0.00,0.00,1340.00,967.00,0.00,88.00,0.00,285.00,
2017,9,"AA","American Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",671.00,84.00,40.73,1.53,18.20,0.00,23.54,0.00,0.00,3867.00,2006.00,77.00,610.00,0.00,1174.00,
2017,9,"AA","American Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",602.00,77.00,31.18,2.86,17.66,0.00,25.30,23.00,0.00,4720.00,2341.00,278.00,763.00,0.00,1338.00,
2017,9,"AA","American Airlines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",42.00,3.00,1.46,0.00,0.70,0.00,0.83,1.00,0.00,103.00,32.00,0.00,21.00,0.00,50.00,
2017,9,"AA","American Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",80.00,13.00,5.14,0.00,4.57,0.00,3.29,0.00,0.00,732.00,201.00,0.00,150.00,0.00,381.00,
2017,9,"AA","American Airlines Inc.","OGG","Kahului, HI: Kahului Airport",140.00,18.00,5.82,0.00,6.34,0.00,5.83,0.00,0.00,1199.00,396.00,0.00,152.00,0.00,651.00,
2017,9,"AA","American Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",147.00,8.00,6.67,0.00,0.68,0.00,0.65,0.00,0.00,300.00,250.00,0.00,13.00,0.00,37.00,
2017,9,"AA","American Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",166.00,12.00,5.77,0.00,1.21,0.00,5.02,0.00,0.00,562.00,231.00,0.00,25.00,0.00,306.00,
2017,9,"AA","American Airlines Inc.","ONT","Ontario, CA: Ontario International",222.00,23.00,10.72,0.00,4.49,0.00,7.80,0.00,0.00,976.00,456.00,0.00,89.00,0.00,431.00,
2017,9,"AA","American Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",5469.00,699.00,189.24,20.33,306.14,4.12,179.18,128.00,5.00,41223.00,14189.00,2753.00,10610.00,125.00,13546.00,
2017,9,"AA","American Airlines Inc.","ORF","Norfolk, VA: Norfolk International",223.00,24.00,11.86,0.00,7.09,0.00,5.05,1.00,0.00,1313.00,659.00,0.00,307.00,0.00,347.00,
2017,9,"AA","American Airlines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",318.00,41.00,13.32,0.74,19.69,0.00,7.25,52.00,1.00,2148.00,980.00,20.00,709.00,0.00,439.00,
2017,9,"AA","American Airlines Inc.","PDX","Portland, OR: Portland International",357.00,50.00,20.97,0.00,14.77,0.00,14.27,0.00,1.00,2310.00,910.00,0.00,417.00,0.00,983.00,
2017,9,"AA","American Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",3588.00,527.00,143.04,10.83,235.84,1.00,136.29,143.00,4.00,30116.00,9608.00,684.00,8357.00,17.00,11450.00,
2017,9,"AA","American Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",4194.00,409.00,143.46,7.08,128.88,1.76,127.83,48.00,27.00,21871.00,8480.00,238.00,3678.00,100.00,9375.00,
2017,9,"AA","American Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",543.00,65.00,32.49,1.00,16.31,0.00,15.20,1.00,0.00,3398.00,1660.00,16.00,509.00,0.00,1213.00,
2017,9,"AA","American Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",30.00,2.00,0.00,0.00,0.26,0.00,1.74,0.00,0.00,51.00,0.00,0.00,9.00,0.00,42.00,
2017,9,"AA","American Airlines Inc.","PVD","Providence, RI: Theodore Francis Green State",228.00,40.00,12.54,0.70,13.44,0.00,13.32,3.00,3.00,1671.00,605.00,42.00,375.00,0.00,649.00,
2017,9,"AA","American Airlines Inc.","PWM","Portland, ME: Portland International Jetport",59.00,13.00,3.03,0.78,4.99,0.00,4.20,0.00,0.00,764.00,94.00,87.00,190.00,0.00,393.00,
2017,9,"AA","American Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",824.00,115.00,41.77,3.36,33.74,0.07,36.06,19.00,2.00,5931.00,2207.00,333.00,1191.00,2.00,2198.00,
2017,9,"AA","American Airlines Inc.","RIC","Richmond, VA: Richmond International",277.00,28.00,17.89,0.20,6.86,0.95,2.10,0.00,0.00,1010.00,678.00,9.00,226.00,37.00,60.00,
2017,9,"AA","American Airlines Inc.","RNO","Reno, NV: Reno/Tahoe International",163.00,21.00,10.37,0.00,4.31,0.00,6.32,0.00,3.00,1292.00,579.00,0.00,152.00,0.00,561.00,
2017,9,"AA","American Airlines Inc.","ROC","Rochester, NY: Greater Rochester International",50.00,6.00,2.79,0.00,2.42,0.00,0.79,0.00,0.00,177.00,62.00,0.00,73.00,0.00,42.00,
2017,9,"AA","American Airlines Inc.","RSW","Fort Myers, FL: Southwest Florida International",249.00,31.00,10.94,0.08,14.63,0.00,5.35,53.00,0.00,3209.00,1957.00,10.00,718.00,0.00,524.00,
2017,9,"AA","American Airlines Inc.","SAN","San Diego, CA: San Diego International",719.00,99.00,42.54,0.86,25.06,0.00,30.53,8.00,0.00,4400.00,1722.00,64.00,889.00,0.00,1725.00,
2017,9,"AA","American Airlines Inc.","SAT","San Antonio, TX: San Antonio International",531.00,65.00,29.03,1.16,14.08,0.00,20.73,8.00,0.00,3127.00,1203.00,44.00,466.00,0.00,1414.00,
2017,9,"AA","American Airlines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",72.00,4.00,0.89,0.00,1.56,0.00,1.55,9.00,0.00,165.00,41.00,0.00,39.00,0.00,85.00,
2017,9,"AA","American Airlines Inc.","SBA","Santa Barbara, CA: Santa Barbara Municipal",30.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,138.00,138.00,0.00,0.00,0.00,0.00,
2017,9,"AA","American Airlines Inc.","SDF","Louisville, KY: Louisville International-Standiford Field",30.00,4.00,3.94,0.00,0.06,0.00,0.00,0.00,0.00,180.00,176.00,0.00,4.00,0.00,0.00,
2017,9,"AA","American Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",763.00,81.00,39.56,2.08,20.86,0.00,18.50,7.00,0.00,4791.00,2608.00,144.00,859.00,0.00,1180.00,
2017,9,"AA","American Airlines Inc.","SFO","San Francisco, CA: San Francisco International",1072.00,199.00,49.72,2.55,109.79,0.00,36.94,18.00,7.00,10281.00,2240.00,182.00,5375.00,0.00,2484.00,
2017,9,"AA","American Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",342.00,43.00,24.23,0.00,7.25,0.00,11.52,0.00,1.00,2123.00,1145.00,0.00,196.00,0.00,782.00,
2017,9,"AA","American Airlines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",306.00,42.00,14.69,4.57,18.27,0.68,3.79,158.00,0.00,3542.00,880.00,1158.00,779.00,61.00,664.00,
2017,9,"AA","American Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",343.00,29.00,11.03,0.00,10.30,0.68,7.00,0.00,0.00,1170.00,392.00,0.00,300.00,17.00,461.00,
2017,9,"AA","American Airlines Inc.","SMF","Sacramento, CA: Sacramento International",337.00,42.00,19.53,0.65,11.00,0.47,10.36,0.00,0.00,2512.00,1341.00,31.00,324.00,55.00,761.00,
2017,9,"AA","American Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",501.00,45.00,20.65,0.00,17.48,0.48,6.39,0.00,0.00,1764.00,874.00,0.00,410.00,12.00,468.00,
2017,9,"AA","American Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",610.00,78.00,30.75,2.00,22.21,0.00,23.04,9.00,0.00,3476.00,1252.00,126.00,892.00,0.00,1206.00,
2017,9,"AA","American Airlines Inc.","STT","Charlotte Amalie, VI: Cyril E King",89.00,10.00,3.25,0.87,3.62,0.00,2.26,71.00,1.00,384.00,83.00,46.00,139.00,0.00,116.00,
2017,9,"AA","American Airlines Inc.","STX","Christiansted, VI: Henry E. Rohlsen",30.00,3.00,1.04,0.59,0.26,0.00,1.11,22.00,0.00,178.00,85.00,19.00,18.00,0.00,56.00,
2017,9,"AA","American Airlines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",50.00,11.00,5.98,0.00,0.95,0.00,4.06,0.00,0.00,612.00,315.00,0.00,32.00,0.00,265.00,
2017,9,"AA","American Airlines Inc.","TPA","Tampa, FL: Tampa International",912.00,141.00,38.30,4.01,63.14,0.63,34.93,162.00,0.00,7381.00,1999.00,379.00,2424.00,17.00,2562.00,
2017,9,"AA","American Airlines Inc.","TUL","Tulsa, OK: Tulsa International",234.00,30.00,15.45,0.00,6.55,0.00,8.01,1.00,0.00,1572.00,890.00,0.00,187.00,0.00,495.00,
2017,9,"AA","American Airlines Inc.","TUS","Tucson, AZ: Tucson International",230.00,28.00,18.40,0.28,3.31,0.00,6.01,0.00,0.00,1566.00,1109.00,21.00,100.00,0.00,336.00,
2017,9,"AA","American Airlines Inc.","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",60.00,5.00,3.54,0.00,0.07,0.00,1.39,1.00,0.00,174.00,132.00,0.00,2.00,0.00,40.00,
2017,9,"AS","Alaska Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",30.00,1.00,0.54,0.00,0.46,0.00,0.00,0.00,0.00,41.00,22.00,0.00,19.00,0.00,0.00,
2017,9,"AS","Alaska Airlines Inc.","ADK","Adak Island, AK: Adak",8.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,26.00,0.00,0.00,26.00,0.00,0.00,
2017,9,"AS","Alaska Airlines Inc.","ADQ","Kodiak, AK: Kodiak Airport",53.00,5.00,2.04,0.00,2.14,0.00,0.82,0.00,0.00,121.00,43.00,0.00,42.00,0.00,36.00,
2017,9,"AS","Alaska Airlines Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",1124.00,121.00,32.72,0.81,42.60,0.77,44.10,12.00,0.00,5461.00,1867.00,34.00,1142.00,42.00,2376.00,
2017,9,"AS","Alaska Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",51.00,6.00,2.13,0.00,3.87,0.00,0.00,1.00,0.00,130.00,53.00,0.00,77.00,0.00,0.00,
2017,9,"AS","Alaska Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",81.00,6.00,1.98,0.00,1.02,0.00,3.00,1.00,0.00,212.00,130.00,0.00,18.00,0.00,64.00,
2017,9,"AS","Alaska Airlines Inc.","BET","Bethel, AK: Bethel Airport",78.00,5.00,1.28,0.00,2.00,0.00,1.72,2.00,0.00,221.00,134.00,0.00,39.00,0.00,48.00,
2017,9,"AS","Alaska Airlines Inc.","BNA","Nashville, TN: Nashville International",30.00,4.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,96.00,0.00,0.00,96.00,0.00,0.00,
2017,9,"AS","Alaska Airlines Inc.","BOI","Boise, ID: Boise Air Terminal",30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2017,9,"AS","Alaska Airlines Inc.","BOS","Boston, MA: Logan International",180.00,31.00,4.24,0.00,24.25,0.00,2.51,1.00,0.00,1225.00,180.00,0.00,988.00,0.00,57.00,
2017,9,"AS","Alaska Airlines Inc.","BRW","Barrow, AK: Wiley Post/Will Rogers Memorial",78.00,9.00,1.89,2.00,2.72,0.00,2.39,4.00,0.00,388.00,101.00,98.00,86.00,0.00,103.00,
2017,9,"AS","Alaska Airlines Inc.","BUR","Burbank, CA: Bob Hope",89.00,11.00,1.52,0.00,7.90,0.00,1.58,0.00,0.00,389.00,109.00,0.00,205.00,0.00,75.00,
2017,9,"AS","Alaska Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",105.00,10.00,3.12,0.00,4.99,0.00,1.89,1.00,0.00,316.00,89.00,0.00,195.00,0.00,32.00,
2017,9,"AS","Alaska Airlines Inc.","CDV","Cordova, AK: Merle K Mudhole Smith",60.00,22.00,7.55,0.84,5.80,0.00,7.81,2.00,0.00,929.00,290.00,63.00,218.00,0.00,358.00,
2017,9,"AS","Alaska Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",17.00,3.00,0.00,0.00,3.00,0.00,0.00,1.00,0.00,55.00,0.00,0.00,55.00,0.00,0.00,
2017,9,"AS","Alaska Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",120.00,18.00,7.76,0.00,7.99,0.00,2.25,0.00,1.00,756.00,293.00,0.00,367.00,0.00,96.00,
2017,9,"AS","Alaska Airlines Inc.","DEN","Denver, CO: Denver International",140.00,23.00,10.46,0.00,8.02,0.00,4.52,0.00,0.00,665.00,285.00,0.00,182.00,0.00,198.00,
2017,9,"AS","Alaska Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",115.00,10.00,6.28,0.00,1.72,0.00,2.00,0.00,0.00,466.00,360.00,0.00,48.00,0.00,58.00,
2017,9,"AS","Alaska Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",60.00,5.00,0.00,0.00,4.00,0.00,1.00,0.00,0.00,103.00,0.00,0.00,78.00,0.00,25.00,
2017,9,"AS","Alaska Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",180.00,67.00,6.52,0.00,60.02,0.00,0.46,0.00,0.00,2562.00,314.00,0.00,2236.00,0.00,12.00,
2017,9,"AS","Alaska Airlines Inc.","FAI","Fairbanks, AK: Fairbanks International",247.00,21.00,3.91,0.00,10.91,0.00,6.18,3.00,0.00,885.00,174.00,0.00,359.00,0.00,352.00,
2017,9,"AS","Alaska Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",30.00,2.00,0.00,0.00,2.00,0.00,0.00,4.00,1.00,69.00,0.00,0.00,69.00,0.00,0.00,
2017,9,"AS","Alaska Airlines Inc.","GEG","Spokane, WA: Spokane International",131.00,25.00,8.93,0.00,12.63,0.00,3.44,0.00,0.00,757.00,378.00,0.00,301.00,0.00,78.00,
2017,9,"AS","Alaska Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",174.00,8.00,4.00,0.00,3.06,0.00,0.94,0.00,1.00,319.00,233.00,0.00,57.00,0.00,29.00,
2017,9,"AS","Alaska Airlines Inc.","IAD","Washington, DC: Washington Dulles International",30.00,1.00,0.68,0.00,0.32,0.00,0.00,0.00,0.00,19.00,13.00,0.00,6.00,0.00,0.00,
2017,9,"AS","Alaska Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",43.00,4.00,1.00,0.00,1.25,0.00,1.75,0.00,0.00,288.00,17.00,0.00,109.00,0.00,162.00,
2017,9,"AS","Alaska Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",30.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,130.00,114.00,0.00,0.00,0.00,16.00,
2017,9,"AS","Alaska Airlines Inc.","JFK","New York, NY: John F. Kennedy International",30.00,3.00,1.65,0.00,1.35,0.00,0.00,0.00,0.00,74.00,39.00,0.00,35.00,0.00,0.00,
2017,9,"AS","Alaska Airlines Inc.","JNU","Juneau, AK: Juneau International",331.00,45.00,16.51,0.23,11.38,1.27,15.61,4.00,2.00,2420.00,1234.00,7.00,357.00,54.00,768.00,
2017,9,"AS","Alaska Airlines Inc.","KOA","Kona, HI: Kona International Airport at Keahole",77.00,13.00,2.66,1.00,7.15,0.00,2.19,0.00,0.00,420.00,62.00,55.00,241.00,0.00,62.00,
2017,9,"AS","Alaska Airlines Inc.","KTN","Ketchikan, AK: Ketchikan International",191.00,25.00,7.73,0.00,11.00,0.00,6.26,1.00,0.00,1134.00,543.00,0.00,258.00,0.00,333.00,
2017,9,"AS","Alaska Airlines Inc.","LAS","Las Vegas, NV: McCarran International",335.00,45.00,16.23,0.00,18.76,0.00,10.01,1.00,1.00,2654.00,1214.00,0.00,1090.00,0.00,350.00,
2017,9,"AS","Alaska Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",667.00,64.00,24.78,0.00,26.46,0.00,12.75,1.00,0.00,2405.00,1166.00,0.00,746.00,0.00,493.00,
